unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_km,fare,tips,payment_type,company,pickup_location,dropoff_location
AI-10510,AI-449,2021-03-03 19:45:00+00:00,2021-03-03 20:00:00+00:00,2.092142,6.75,1.0,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
FI-1978,I-536,2021-03-03 19:45:00+00:00,2021-03-03 20:00:00+00:00,1.1265379999999998,5.0,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-1979,I-537,2021-03-03 20:00:00+00:00,2021-03-03 20:15:00+00:00,1.2874720000000002,5.5,2.0,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
FI-1980,I-527,2021-03-03 20:30:00+00:00,2021-03-03 20:30:00+00:00,0.965604,5.0,0.0,Cash,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
RA-3208,RC-131,2021-03-04 09:30:00+00:00,2021-03-04 10:00:00+00:00,20.11675,32.0,5.5,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6991553432 41.9227606205)
AI-10511,AI-499,2021-03-04 10:00:00+00:00,2021-03-04 10:15:00+00:00,4.345218,11.25,2.9,Credit Card,Atomic Inc.,POINT (-87.6203346241 41.8571838585),POINT (-87.6635175498 41.874005383)
AI-10512,AI-337,2021-03-04 11:15:00+00:00,2021-03-04 11:30:00+00:00,3.057746,9.5,0.0,Cash,Atomic Inc.,POINT (-87.642648998 41.8792550844),POINT (-87.6197106717 41.8950334495)
AI-10513,A-647,2021-03-04 12:45:00+00:00,2021-03-04 13:00:00+00:00,1.2874720000000002,6.5,0.0,Cash,Atomic Inc.,POINT (-87.642648998 41.8792550844),POINT (-87.6327464887 41.8809944707)
AI-10514,A-669,2021-03-04 13:30:00+00:00,2021-03-04 13:30:00+00:00,2.41401,7.25,0.0,Cash,Atomic Inc.,POINT (-87.642648998 41.8792550844),POINT (-87.6209929134 41.8849871918)
AI-10515,AI-509,2021-03-04 13:30:00+00:00,2021-03-04 13:30:00+00:00,1.1265379999999998,5.25,0.0,Cash,Atomic Inc.,POINT (-87.6209929134 41.8849871918),POINT (-87.6262149064 41.8925077809)
AI-10516,AI-740,2021-03-04 13:30:00+00:00,2021-03-04 13:45:00+00:00,0.6437360000000001,4.5,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
AI-10517,AI-671,2021-03-04 14:15:00+00:00,2021-03-04 14:30:00+00:00,2.41401,7.5,0.0,Cash,Atomic Inc.,POINT (-87.642648998 41.8792550844),POINT (-87.6429586652 41.8679024175)
FI-1981,F-591,2021-03-04 14:45:00+00:00,2021-03-04 15:00:00+00:00,2.896812,9.5,4.0,Credit Card,Federway Int.,POINT (-87.6203346241 41.8571838585),POINT (-87.6333080367 41.899602111)
AI-10518,A-793,2021-03-04 15:00:00+00:00,2021-03-04 15:00:00+00:00,0.321868,4.0,0.0,Cash,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6635175498 41.874005383)
FI-1982,I-545,2021-03-04 15:45:00+00:00,2021-03-04 15:45:00+00:00,2.5749440000000003,7.25,1.25,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6494887289 41.9226862843)
FI-1983,I-573,2021-03-04 16:00:00+00:00,2021-03-04 16:00:00+00:00,0.5,3.5,0.0,Cash,Federway Int.,POINT (-87.6494887289 41.9226862843),POINT (-87.6494887289 41.9226862843)
AI-10519,AI-509,2021-03-04 16:00:00+00:00,2021-03-04 16:15:00+00:00,2.896812,8.25,0.0,Cash,Atomic Inc.,POINT (-87.6262105324 41.8991556134),POINT (-87.642648998 41.8792550844)
FI-1985,I-580,2021-03-04 16:30:00+00:00,2021-03-04 16:30:00+00:00,2.253076,7.75,2.0,Credit Card,Federway Int.,POINT (-87.6262105324 41.8991556134),POINT (-87.6209929134 41.8849871918)
FI-1984,F-595,2021-03-04 16:30:00+00:00,2021-03-04 16:45:00+00:00,0.965604,5.25,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6219716519 41.8774061234)
AI-10521,A-879,2021-03-04 16:30:00+00:00,2021-03-04 16:45:00+00:00,1.770274,3.25,0.0,Cash,Atomic Inc.,POINT (-87.6219716519 41.8774061234),POINT (-87.6262149064 41.8925077809)
AI-10520,A-350,2021-03-04 16:30:00+00:00,2021-03-04 16:30:00+00:00,1.2874720000000002,5.75,0.0,Cash,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6251921424 41.8788655841)
AI-10522,AI-377,2021-03-04 16:45:00+00:00,2021-03-04 16:45:00+00:00,0.80467,4.75,0.0,Cash,Atomic Inc.,POINT (-87.6327464887 41.8809944707),POINT (-87.6428084655 41.8853000224)
AI-10523,AI-897,2021-03-04 17:00:00+00:00,2021-03-04 17:00:00+00:00,1.1265379999999998,5.5,0.0,Cash,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6635175498 41.874005383)
FI-1986,I-537,2021-03-04 17:15:00+00:00,2021-03-04 17:30:00+00:00,10.138842,18.75,5.75,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.7112105933 41.9386661962)
FI-1987,F-428,2021-03-04 18:15:00+00:00,2021-03-04 18:15:00+00:00,2.092142,6.75,19.19,Credit Card,Federway Int.,POINT (-87.6207628651 41.8983317935),POINT (-87.6209929134 41.8849871918)
FI-1988,F-510,2021-03-04 18:30:00+00:00,2021-03-04 18:30:00+00:00,1.448406,6.25,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6327464887 41.8809944707)
FI-1989,I-405,2021-03-04 18:45:00+00:00,2021-03-04 19:00:00+00:00,10.46071,19.0,3.9,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6634164054 41.9867117999)
AI-10524,A-429,2021-03-04 18:45:00+00:00,2021-03-04 18:45:00+00:00,0.965604,5.25,5.0,Credit Card,Atomic Inc.,POINT (-87.6327464887 41.8809944707),POINT (-87.6219716519 41.8774061234)
AI-10525,AI-775,2021-03-04 19:15:00+00:00,2021-03-04 19:30:00+00:00,2.735878,3.25,0.0,Cash,Atomic Inc.,POINT (-87.6262149064 41.8925077809),POINT (-87.642648998 41.8792550844)
FI-1990,I-490,2021-03-04 19:15:00+00:00,2021-03-04 19:15:00+00:00,5.149888000000001,11.0,0.0,Cash,Federway Int.,POINT (-87.6558787862 41.96581197),POINT (-87.6838349425 41.9477915865)
RA-3209,RA-388,2021-03-05 09:15:00+00:00,2021-03-05 09:45:00+00:00,25.105704,39.25,5.0,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6333080367 41.899602111)
AI-10526,AI-501,2021-03-05 12:00:00+00:00,2021-03-05 12:00:00+00:00,2.092142,7.0,0.0,Cash,Atomic Inc.,POINT (-87.642648998 41.8792550844),POINT (-87.6429586652 41.8679024175)
AI-10527,A-655,2021-03-05 13:00:00+00:00,2021-03-05 13:30:00+00:00,13.840324,25.75,0.0,Cash,Atomic Inc.,POINT (-87.667569312 41.8502663663),POINT (-87.7560467111 41.8906088526)
RA-3210,RC-184,2021-03-05 14:00:00+00:00,2021-03-05 14:15:00+00:00,27.841582,43.75,10.0,Credit Card,Rocket Cab Auto,POINT (-87.9030396611 41.9790708201),POINT (-87.6262105324 41.8991556134)
AI-10528,A-480,2021-03-05 14:45:00+00:00,2021-03-05 15:15:00+00:00,10.299776,20.25,0.0,Cash,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6559981815 41.9442266014)
AI-10529,A-647,2021-03-05 15:45:00+00:00,2021-03-05 15:45:00+00:00,2.735878,7.75,2.0,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
AI-10530,AI-397,2021-03-05 16:00:00+00:00,2021-03-05 16:00:00+00:00,2.5749440000000003,7.5,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6251921424 41.8788655841)
FI-1991,I-490,2021-03-05 16:30:00+00:00,2021-03-05 16:30:00+00:00,0.6437360000000001,5.0,3.0,Credit Card,Federway Int.,POINT (-87.6262149064 41.8925077809),POINT (-87.6321092196 41.9002656868)
AI-10531,AI-695,2021-03-05 16:45:00+00:00,2021-03-05 17:00:00+00:00,10.943512,20.75,0.0,Cash,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6559981815 41.9442266014)
FI-1992,F-510,2021-03-05 17:15:00+00:00,2021-03-05 17:15:00+00:00,0.4828019999999999,4.25,2.0,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-1993,F-554,2021-03-05 17:30:00+00:00,2021-03-05 17:30:00+00:00,1.770274,7.0,1.0,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
DP-112,D-128,2021-03-05 17:45:00+00:00,2021-03-05 18:00:00+00:00,7.24203,14.5,0.0,Cash,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.8045320063 41.9850151008)
FI-1994,F-602,2021-03-05 17:45:00+00:00,2021-03-05 17:45:00+00:00,1.60934,5.75,0.0,Unknown,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6494887289 41.9226862843)
AI-10532,AI-522,2021-03-05 17:45:00+00:00,2021-03-05 18:00:00+00:00,3.701482,9.75,2.05,Credit Card,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6339734222 41.8420761168)
RA-3211,RA-33,2021-03-05 17:45:00+00:00,2021-03-05 18:30:00+00:00,18.50741,33.5,7.6,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.7655016086 41.9272609555)
AI-10533,AI-963,2021-03-05 18:15:00+00:00,2021-03-05 19:00:00+00:00,29.289988,46.0,9.5,Credit Card,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.913624596 41.9802643146)
FI-1995,F-510,2021-03-05 18:30:00+00:00,2021-03-05 18:30:00+00:00,2.896812,9.0,2.0,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-1996,F-510,2021-03-05 18:45:00+00:00,2021-03-05 18:45:00+00:00,1.2874720000000002,5.75,0.0,Cash,Federway Int.,POINT (-87.6262105324 41.8991556134),POINT (-87.6209929134 41.8849871918)
DP-113,S-61,2021-03-05 18:45:00+00:00,2021-03-05 19:15:00+00:00,20.760486,35.5,0.0,Cash,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6838349425 41.9477915865)
FI-1997,F-555,2021-03-05 19:00:00+00:00,2021-03-05 19:00:00+00:00,0.965604,5.0,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6221729369 41.8706073724)
FI-1998,F-410,2021-03-05 19:00:00+00:00,2021-03-05 19:15:00+00:00,2.5749440000000003,8.0,3.0,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-1999,F-493,2021-03-05 19:45:00+00:00,2021-03-05 20:15:00+00:00,8.368568,19.75,0.0,Cash,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6023504372 41.8237128095)
AI-10534,A-843,2021-03-05 20:00:00+00:00,2021-03-05 20:15:00+00:00,1.448406,6.0,2.0,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
AI-10535,AI-377,2021-03-05 20:15:00+00:00,2021-03-05 20:15:00+00:00,2.253076,7.0,3.0,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6635175498 41.874005383)
AI-10536,AI-963,2021-03-05 20:30:00+00:00,2021-03-05 20:45:00+00:00,2.253076,7.5,2.0,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6251921424 41.8788655841)
FI-2000,F-427,2021-03-05 21:30:00+00:00,2021-03-05 21:30:00+00:00,1.1265379999999998,5.5,0.0,Cash,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
FI-2001,I-433,2021-03-05 21:45:00+00:00,2021-03-05 22:00:00+00:00,4.9889540000000006,13.5,0.0,Cash,Federway Int.,POINT (-87.6635175498 41.874005383),POINT (-87.6333080367 41.899602111)
RA-3212,RA-187,2021-03-06 08:30:00+00:00,2021-03-06 08:45:00+00:00,16.0934,26.25,0.0,Cash,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.7234523905 41.9535821253)
RA-3213,RA-449,2021-03-06 10:45:00+00:00,2021-03-06 11:30:00+00:00,37.81949,57.25,0.0,Cash,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.5961833442 41.8089162826)
AI-10537,AI-359,2021-03-06 14:00:00+00:00,2021-03-06 14:15:00+00:00,7.24203,14.25,2.95,Credit Card,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6763559892 41.9012069941)
DP-114,P-238,2021-03-06 14:30:00+00:00,2021-03-06 15:15:00+00:00,28.16345,43.5,5.0,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6333080367 41.899602111)
AI-10538,AI-611,2021-03-06 14:45:00+00:00,2021-03-06 14:45:00+00:00,2.896812,7.75,0.0,Cash,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6635175498 41.874005383)
AI-10539,AI-897,2021-03-06 15:30:00+00:00,2021-03-06 15:45:00+00:00,1.931208,7.0,2.0,Credit Card,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6333080367 41.899602111)
AI-10540,A-669,2021-03-06 16:30:00+00:00,2021-03-06 16:30:00+00:00,1.1265379999999998,6.0,2.0,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
AI-10541,AI-339,2021-03-06 16:45:00+00:00,2021-03-06 16:45:00+00:00,1.448406,3.25,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6251921424 41.8788655841)
AI-10542,A-730,2021-03-06 18:00:00+00:00,2021-03-06 18:00:00+00:00,2.092142,7.0,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6635175498 41.874005383)
FI-2002,F-510,2021-03-06 18:15:00+00:00,2021-03-06 18:15:00+00:00,0.965604,6.0,0.0,Cash,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
DP-115,D-181,2021-03-06 18:15:00+00:00,2021-03-06 18:45:00+00:00,28.485318,44.25,12.15,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6635175498 41.874005383)
AI-10543,A-782,2021-03-06 18:30:00+00:00,2021-03-06 18:45:00+00:00,2.253076,7.75,2.0,Credit Card,Atomic Inc.,POINT (-87.6188683546 41.8909220259),POINT (-87.6314065252 41.8710158803)
AI-10544,AI-740,2021-03-06 19:00:00+00:00,2021-03-06 19:15:00+00:00,0.5,11.01,2.2,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6494887289 41.9226862843)
FI-2003,I-536,2021-03-06 19:00:00+00:00,2021-03-06 19:00:00+00:00,0.6437360000000001,4.75,2.0,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
AI-10545,AI-509,2021-03-06 19:30:00+00:00,2021-03-06 19:30:00+00:00,0.6437360000000001,4.5,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
AI-10546,AI-542,2021-03-06 19:45:00+00:00,2021-03-06 20:30:00+00:00,11.748182,27.0,5.4,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6635175498 41.874005383)
RA-3214,RC-165,2021-03-07 08:30:00+00:00,2021-03-07 09:00:00+00:00,20.92142,33.75,5.0,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6634164054 41.9867117999)
AI-10547,A-843,2021-03-07 11:45:00+00:00,2021-03-07 12:00:00+00:00,4.506151999999999,10.25,0.0,Cash,Atomic Inc.,POINT (-87.6203346241 41.8571838585),POINT (-87.6333080367 41.899602111)
AI-10548,AI-704,2021-03-07 12:45:00+00:00,2021-03-07 13:00:00+00:00,5.149888000000001,12.0,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6203346241 41.8571838585)
AI-10549,AI-555,2021-03-07 13:00:00+00:00,2021-03-07 13:15:00+00:00,2.41401,7.25,0.0,Cash,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
RA-3215,RC-72,2021-03-07 13:30:00+00:00,2021-03-07 14:00:00+00:00,19.794882,32.25,4.0,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6559981815 41.9442266014)
AI-10550,A-324,2021-03-07 15:15:00+00:00,2021-03-07 15:30:00+00:00,3.057746,9.75,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6635175498 41.874005383)
RA-3216,RA-230,2021-03-07 15:45:00+00:00,2021-03-07 16:15:00+00:00,28.002516,43.75,9.65,Credit Card,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6333080367 41.899602111)
AI-10551,A-614,2021-03-07 16:30:00+00:00,2021-03-07 16:30:00+00:00,0.6437360000000001,4.25,0.0,Credit Card,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6251921424 41.8788655841)
AI-10552,AI-756,2021-03-07 16:30:00+00:00,2021-03-07 16:45:00+00:00,0.965604,4.75,0.0,Cash,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6251921424 41.8788655841)
AI-10553,A-513,2021-03-07 17:00:00+00:00,2021-03-07 17:00:00+00:00,3.057746,8.0,3.0,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6494887289 41.9226862843)
AI-10554,A-754,2021-03-07 17:00:00+00:00,2021-03-07 17:15:00+00:00,1.931208,6.75,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6251921424 41.8788655841)
FI-2004,F-410,2021-03-07 18:00:00+00:00,2021-03-07 18:45:00+00:00,7.885766,22.75,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.7302324284 41.8785943576)
AI-10555,A-956,2021-03-07 18:00:00+00:00,2021-03-07 18:00:00+00:00,4.506151999999999,10.5,0.0,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6203346241 41.8571838585)
RA-3217,RA-449,2021-03-07 18:15:00+00:00,2021-03-07 19:00:00+00:00,39.42883,59.0,0.0,Dispute,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.592310855 41.794090253)
AI-10556,A-730,2021-03-07 18:30:00+00:00,2021-03-07 18:45:00+00:00,2.41401,7.0,2.0,Credit Card,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6763559892 41.9012069941)
AI-10557,AI-889,2021-03-07 18:30:00+00:00,2021-03-07 18:30:00+00:00,0.965604,5.0,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6251921424 41.8788655841)
FI-2005,I-433,2021-03-07 19:30:00+00:00,2021-03-07 19:30:00+00:00,2.5749440000000003,7.5,0.0,Cash,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6251921424 41.8788655841)
DP-116,P-180,2021-03-07 19:45:00+00:00,2021-03-07 20:15:00+00:00,27.197846,41.5,9.4,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6763559892 41.9012069941)
AI-10558,AI-434,2021-03-08 15:15:00+00:00,2021-03-08 15:30:00+00:00,2.735878,8.0,0.0,Cash,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6635175498 41.874005383)
FI-2006,F-613,2021-03-08 18:00:00+00:00,2021-03-08 18:00:00+00:00,3.5405480000000003,9.0,2.0,Credit Card,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6173580061 41.859349715)
FI-2007,F-546,2021-03-08 18:15:00+00:00,2021-03-08 18:15:00+00:00,0.5,3.25,0.0,No Charge,Federway Int.,POINT (-87.6203346241 41.8571838585),POINT (-87.6203346241 41.8571838585)
FI-2008,I-537,2021-03-08 19:45:00+00:00,2021-03-08 20:00:00+00:00,2.735878,7.75,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
RA-3218,RC-134,2021-03-09 07:15:00+00:00,2021-03-09 07:30:00+00:00,17.059003999999998,28.25,0.0,Cash,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.6875155152 41.9751709433)
AI-10559,A-350,2021-03-09 11:15:00+00:00,2021-03-09 11:30:00+00:00,9.816974,17.5,0.0,Credit Card,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6179313803 41.7923572233)
AI-10560,A-750,2021-03-09 12:45:00+00:00,2021-03-09 13:00:00+00:00,4.02335,10.75,0.0,Cash,Atomic Inc.,POINT (-87.6635175498 41.874005383),POINT (-87.6333080367 41.899602111)
AI-10561,AI-346,2021-03-09 13:15:00+00:00,2021-03-09 13:30:00+00:00,1.931208,6.75,0.0,Cash,Atomic Inc.,POINT (-87.6262149064 41.8925077809),POINT (-87.642648998 41.8792550844)
RA-3219,RC-169,2021-03-09 13:30:00+00:00,2021-03-09 14:00:00+00:00,12.230984,22.5,0.0,Cash,Rocket Cab Auto,POINT (-87.913624596 41.9802643146),POINT (-87.8060200025 41.9465114202)
DP-117,S-222,2021-03-09 14:15:00+00:00,2021-03-09 14:45:00+00:00,23.496364,36.5,10.0,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6763559892 41.9012069941)
FI-2009,I-449,2021-03-09 15:30:00+00:00,2021-03-09 15:30:00+00:00,1.60934,5.75,2.0,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
FI-2010,I-433,2021-03-09 16:00:00+00:00,2021-03-09 16:00:00+00:00,1.1265379999999998,5.0,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.642648998 41.8792550844)
FI-2011,F-591,2021-03-09 16:15:00+00:00,2021-03-09 16:15:00+00:00,1.1265379999999998,5.0,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6428084655 41.8853000224)
AI-10562,A-884,2021-03-09 16:30:00+00:00,2021-03-09 16:45:00+00:00,7.402963999999999,15.75,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.7209182385 41.9000696026)
FI-2012,F-489,2021-03-09 16:45:00+00:00,2021-03-09 16:45:00+00:00,0.965604,5.25,0.0,Cash,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
FI-2013,F-591,2021-03-09 17:00:00+00:00,2021-03-09 17:00:00+00:00,1.770274,6.5,2.0,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
AI-10563,AI-434,2021-03-09 17:15:00+00:00,2021-03-09 17:15:00+00:00,3.379614,9.25,2.0,Credit Card,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-2014,F-591,2021-03-09 17:30:00+00:00,2021-03-09 17:30:00+00:00,1.448406,5.75,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6209929134 41.8849871918)
FI-2015,I-587,2021-03-09 17:30:00+00:00,2021-03-09 17:45:00+00:00,0.965604,5.25,2.0,Credit Card,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6262149064 41.8925077809)
AI-10564,AI-434,2021-03-09 17:30:00+00:00,2021-03-09 17:45:00+00:00,3.701482,9.25,2.0,Credit Card,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6763559892 41.9012069941)
DP-118,P-7,2021-03-09 17:45:00+00:00,2021-03-09 18:00:00+00:00,9.65604,17.5,5.75,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.8045320063 41.9850151008)
FI-2016,F-458,2021-03-09 18:00:00+00:00,2021-03-09 18:00:00+00:00,0.6437360000000001,4.5,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6327464887 41.8809944707)
RA-3220,RA-173,2021-03-09 18:00:00+00:00,2021-03-09 18:45:00+00:00,24.461968,40.0,0.0,Cash,Rocket Cab Auto,POINT (-87.7696154528 41.7925923603),POINT (-87.6559981815 41.9442266014)
FI-2017,I-580,2021-03-09 18:15:00+00:00,2021-03-09 18:15:00+00:00,4.9889540000000006,11.25,2.35,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6494887289 41.9226862843)
AI-10565,A-782,2021-03-09 18:30:00+00:00,2021-03-09 18:30:00+00:00,2.5749440000000003,3.25,0.0,Cash,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
FI-2018,I-494,2021-03-09 18:30:00+00:00,2021-03-09 18:45:00+00:00,5.9545580000000005,12.75,0.0,Cash,Federway Int.,POINT (-87.6494887289 41.9226862843),POINT (-87.6251921424 41.8788655841)
AI-10566,A-879,2021-03-09 18:45:00+00:00,2021-03-09 19:00:00+00:00,3.057746,9.25,1.39,Credit Card,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6635175498 41.874005383)
DP-119,D-163,2021-03-09 19:00:00+00:00,2021-03-09 19:30:00+00:00,18.829278,31.5,7.2,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.7020071282 41.9504044107)
AI-10567,A-786,2021-03-09 19:15:00+00:00,2021-03-09 19:15:00+00:00,0.965604,5.25,0.0,Cash,Atomic Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
FI-2019,I-539,2021-03-09 19:15:00+00:00,2021-03-09 19:15:00+00:00,8.0467,15.75,4.05,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6558787862 41.96581197)
AI-10568,AI-757,2021-03-09 19:45:00+00:00,2021-03-09 20:00:00+00:00,2.41401,7.5,0.0,Cash,Atomic Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
