full_school_name,school_name,player_name,position,height,weight,year,hometown,state,id
Syracuse Orange,Syracuse,Brandon Reddish,CB,71.0,185.0,JR,"BROOKLYN, NY",NY,2257
Syracuse Orange,Syracuse,Luke Arciniega,LB,74.0,253.0,JR,"SPARKS, NV",NV,2258
Syracuse Orange,Syracuse,Austin Wilson,QB,75.0,200.0,FR,"CAMP HILL, PA",PA,2259
Syracuse Orange,Syracuse,Ritchy Desir,S,71.0,190.0,JR,"NORTH MIAMI BEACH, FL",FL,2260
Syracuse Orange,Syracuse,Troy Green,QB,73.0,200.0,FR,"SKANEATELES, NY",NY,2261
Syracuse Orange,Syracuse,Oliver Vigille,LB,74.0,224.0,SO,"MIAMI, FL",FL,2262
Syracuse Orange,Syracuse,Drew Allen,QB,77.0,235.0,SR,"SAN ANTONIO, TX",TX,2263
Syracuse Orange,Syracuse,Keon Lyn,CB,73.0,200.0,SR,"MIRAMAR, FL",FL,2264
Syracuse Orange,Syracuse,Ri'Shard Anderson,CB,72.0,189.0,SR,"MIRAMAR, FL",FL,2265
Syracuse Orange,Syracuse,Terrel Hunt,QB,75.0,215.0,SO,"ROSEDALE, NY",NY,2266
Syracuse Orange,Syracuse,Josh Kirkland,LB,74.0,202.0,JR,"PAXICO, KS",KS,2267
Syracuse Orange,Syracuse,Marquis Spruill,LB,73.0,224.0,SR,"HILLSIDE, NJ",NJ,2268
Syracuse Orange,Syracuse,Ryan Norton,K,71.0,184.0,SO,"GARDEN CITY, NY",NY,2269
Syracuse Orange,Syracuse,Ron Thompson,DE,76.0,256.0,FR,"SOUTHFIELD, MI",MI,2270
Syracuse Orange,Syracuse,Corey Winfield,WR,73.0,175.0,FR,"SAINT LOUIS, MO",MO,2271
Syracuse Orange,Syracuse,John Kinder,QB,74.0,191.0,JR,"INWOOD, NY",NY,2272
Syracuse Orange,Syracuse,Chauncey Scissum,DB,73.0,190.0,FR,"WEST HENRIETTA, NY",NY,2273
Syracuse Orange,Syracuse,Keenan Hale,WR,74.0,190.0,SO,"CONYERS, GA",GA,2274
Syracuse Orange,Syracuse,Charley Loeb,QB,76.0,220.0,SR,"HOLLIS, NH",NH,2275
Syracuse Orange,Syracuse,Christopher Clark,WR,71.0,162.0,SR,"LOS ANGELES, CA",CA,2276
Syracuse Orange,Syracuse,Darius Kelly,DB,71.0,190.0,JR,"SIERRA VISTA, AZ",AZ,2277
Syracuse Orange,Syracuse,Joe Nassib,CB,69.0,177.0,SR,"NEWTOWN SQUARE, PA",PA,2278
Syracuse Orange,Syracuse,Noah Douglas,DB,72.0,168.0,FR,"MONTCLAIR, NJ",NJ,2279
Syracuse Orange,Syracuse,Brisly Estime,WR,69.0,185.0,FR,"DELRAY BEACH, FL",FL,2280
Syracuse Orange,Syracuse,Julian Whigham,CB,73.0,182.0,SO,"WEST PALM BEACH, FL",FL,2281
Syracuse Orange,Syracuse,Adrian Flemming,WR,75.0,201.0,SR,"ASHBURN, VA",VA,2282
Syracuse Orange,Syracuse,Prince-Tyson Gulley,RB,70.0,192.0,SR,"AKRON, OH",OH,2283
Syracuse Orange,Syracuse,Jaston George,CB,70.0,164.0,SO,"CHESAPEAKE, VA",VA,2284
Syracuse Orange,Syracuse,Eric Jackson,DB,67.0,160.0,SO,"INGLEWOOD, CA",CA,2285
Syracuse Orange,Syracuse,Jeremiah Kobena,WR,72.0,179.0,JR,"NEW YORK, NY",NY,2286
Syracuse Orange,Syracuse,Josh Mims,DB,72.0,187.0,JR,"SYRACUSE, NY",NY,2287
Syracuse Orange,Syracuse,George Morris II,RB,72.0,200.0,FR,"LAWRENCEVILLE, GA",GA,2288
Syracuse Orange,Syracuse,Jeremi Wilkes,S,69.0,189.0,SR,"TAMPA, FL",FL,2289
Syracuse Orange,Syracuse,Devante McFarlane,RB,72.0,188.0,FR,"WHEATLEY HEIGHTS, NY",NY,2290
Syracuse Orange,Syracuse,Steve Rene,RB,67.0,180.0,SR,"BROOKLYN, NY",NY,2291
Syracuse Orange,Syracuse,Clay Cleveland,FB,73.0,226.0,SR,"BOXFORD, MA",MA,2292
Syracuse Orange,Syracuse,Travon Burke,FB,73.0,234.0,JR,"SYRACUSE, NY",NY,2293
Syracuse Orange,Syracuse,Marqez Hodge,LB,70.0,210.0,FR,"MIAMI, FL",FL,2294
Syracuse Orange,Syracuse,Adonis Ameen-Moore,FB,71.0,239.0,JR,"DENVER, CO",CO,2295
Syracuse Orange,Syracuse,Dyshawn Davis,LB,74.0,212.0,JR,"WOODBURY, NJ",NJ,2296
Syracuse Orange,Syracuse,Macauley Hill,WR,72.0,198.0,JR,"PORT HURON, MI",MI,2297
Syracuse Orange,Syracuse,Ross Krautman,K,67.0,157.0,SR,"FRANKLIN LAKES, NJ",NJ,2298
Syracuse Orange,Syracuse,Cameron Lynch,LB,71.0,234.0,JR,"LAWRENCEVILLE, GA",GA,2299
Syracuse Orange,Syracuse,Eric Anthony,DB,71.0,199.0,FR,"BALDWINSVILLE, NY",NY,2300
Syracuse Orange,Syracuse,Greg Tobias,RB,70.0,169.0,SR,"SICKLERVILLE, NJ",NJ,2301
Syracuse Orange,Syracuse,Zachary McCarrell,LB,71.0,202.0,SR,"ORLANDO, FL",FL,2302
Syracuse Orange,Syracuse,Lewellyn Coker,LB,73.0,227.0,SR,"WARREN, OH",OH,2303
Syracuse Orange,Syracuse,Jacob Green,TE,73.0,230.0,SO,"SEATTLE, WA",WA,2304
Syracuse Orange,Syracuse,Joe Stanard,DB,69.0,179.0,FR,"BALDWINSVILLE, NY",NY,2305
Syracuse Orange,Syracuse,Franklin Santos,WR,70.0,177.0,JR,"PROVIDENCE, RI",RI,2306
Syracuse Orange,Syracuse,Jerome Smith,RB,72.0,217.0,JR,"BEAR, DE",DE,2307
Syracuse Orange,Syracuse,Jonathan Fisher,P,73.0,209.0,JR,"OAKFIELD, NY",NY,2308
Syracuse Orange,Syracuse,Sam Rodgers,LS,74.0,236.0,JR,"STATE COLLEGE, PA",PA,2309
Syracuse Orange,Syracuse,Eric Morris,LS,70.0,227.0,SR,"SIMI VALLEY, CA",CA,2310
Syracuse Orange,Syracuse,Alryk Perry,LB,73.0,215.0,FR,"COLUMBIANA, AL",AL,2311
Syracuse Orange,Syracuse,Femi Aliyu,LB,71.0,232.0,SR,"BALDWIN, NY",NY,2312
Syracuse Orange,Syracuse,Donnie Simmons,DE,74.0,250.0,SO,"HARTSDALE, NY",NY,2313
Syracuse Orange,Syracuse,Eric Crume,NT,72.0,325.0,JR,"DETROIT, MI",MI,2314
Syracuse Orange,Syracuse,Lucas Albrecht,DT,74.0,267.0,SR,"HUDSON FALLS, NY",NY,2315
Syracuse Orange,Syracuse,Kennedy Kodua,DE,73.0,220.0,JR,"BRONX, NY",NY,2316
Syracuse Orange,Syracuse,Marcus Coleman,NT,73.0,259.0,FR,"VOORHEES, NJ",NJ,2317
Syracuse Orange,Syracuse,Rob Trudo,G,75.0,285.0,SO,"FARRELL, PA",PA,2318
Syracuse Orange,Syracuse,John Miller,OL,74.0,310.0,SO,"CARSON, CA",CA,2319
Syracuse Orange,Syracuse,Omari Palmer,G,74.0,311.0,FR,"CORAM, NY",NY,2320
Syracuse Orange,Syracuse,Hernz Laguerre,LB,72.0,220.0,SO,"SPRING VALLEY, NY",NY,2321
Syracuse Orange,Syracuse,Macky MacPherson,C,74.0,280.0,SR,"SYRACUSE, NY",NY,2322
Syracuse Orange,Syracuse,Sean Hickey,OT,77.0,287.0,JR,"MURRYSVILLE, PA",PA,2323
Syracuse Orange,Syracuse,Daniel Anyaegbunam,OT,75.0,274.0,SR,"SCHENECTADY, NY",NY,2324
Syracuse Orange,Syracuse,Jamar McGloster,OL,79.0,303.0,FR,"HILLSIDE, NJ",NJ,2325
Syracuse Orange,Syracuse,Michael Lasker,OL,77.0,300.0,SO,"CORONA, CA",CA,2326
Syracuse Orange,Syracuse,Nick Robinson,G,77.0,281.0,SO,"BALDWINSVILLE, NY",NY,2327
Syracuse Orange,Syracuse,Keith Mitsuuchi,LS,70.0,228.0,SO,"TORRANCE, CA",CA,2328
Syracuse Orange,Syracuse,Jesse Wolf-Gould,G,76.0,315.0,JR,"ONEONTA, NY",NY,2329
Syracuse Orange,Syracuse,Alex Hayes,OL,76.0,285.0,FR,"ELLENWOOD, GA",GA,2330
Syracuse Orange,Syracuse,Ivan Foy,G,76.0,318.0,SO,"BROOKLYN, NY",NY,2331
Syracuse Orange,Syracuse,Jon Burton,OL,78.0,308.0,FR,"SPOTSYLVANIA, VA",VA,2332
Syracuse Orange,Syracuse,Seamus Shanley,C,73.0,260.0,SO,"SYRACUSE, NY",NY,2333
Syracuse Orange,Syracuse,Kyle Knapp,OT,76.0,272.0,FR,"KALAMAZOO, MI",MI,2334
Syracuse Orange,Syracuse,Zian Jones,NT,76.0,315.0,SR,"LOS ANGELES, CA",CA,2335
Syracuse Orange,Syracuse,Jason Emerich,C,75.0,277.0,FR,"NEW RINGGOLD, PA",PA,2336
Syracuse Orange,Syracuse,Tyler Provo,TE,74.0,240.0,FR,"WEST PALM BEACH, FL",FL,2337
Syracuse Orange,Syracuse,Alex Schoen,DB,67.0,161.0,FR,"SHORT HILLS, NJ",NJ,2338
Syracuse Orange,Syracuse,Alvin Cornelius,WR,73.0,188.0,FR,"STATEN ISLAND, NY",NY,2339
Syracuse Orange,Syracuse,Sean Avant,WR,72.0,180.0,FR,"MIRAMAR, FL",FL,2340
Syracuse Orange,Syracuse,Ben Lewis,WR,74.0,201.0,FR,"MIDDLETOWN, MD",MD,2341
Syracuse Orange,Syracuse,Beckett Wales,TE,75.0,238.0,SR,"VENICE, FL",FL,2342
Syracuse Orange,Syracuse,PJ Batten,TE,76.0,218.0,FR,"MIAMI, FL",FL,2343
Syracuse Orange,Syracuse,Kendall Moore,OL,77.0,250.0,FR,"CHICAGO, IL",IL,2344
Syracuse Orange,Syracuse,Jarrod West,WR,74.0,202.0,JR,"BETHLEHEM, PA",PA,2345
Syracuse Orange,Syracuse,Josh Parris,TE,74.0,252.0,FR,"STONE MOUNTAIN, GA",GA,2346
Syracuse Orange,Syracuse,James Washington,LB,73.0,218.0,FR,"WINTER PARK, FL",FL,2347
Syracuse Orange,Syracuse,Isaiah Johnson,DL,77.0,260.0,FR,"NEW CASTLE, DE",DE,2348
Syracuse Orange,Syracuse,Riley Dixon,K,77.0,216.0,SO,"BLOSSVALE, NY",NY,2349
Syracuse Orange,Syracuse,Tyler Marona,DL,77.0,240.0,SO,"SAINT HELENA, CA",CA,2350
Syracuse Orange,Syracuse,Micah Robinson,DE,76.0,273.0,JR,"CLEVELAND, OH",OH,2351
Syracuse Orange,Syracuse,Robert Welsh,DE,75.0,259.0,JR,"BAY SHORE, NY",NY,2352
Syracuse Orange,Syracuse,Josh Manley,DE,74.0,269.0,FR,"COLLEGE PARK, GA",GA,2353
Syracuse Orange,Syracuse,Jay Bromley,DT,76.0,293.0,SR,"JAMAICA, NY",NY,2354
Syracuse Orange,Syracuse,John Raymon,DE,77.0,319.0,SO,"RICHBORO, PA",PA,2355
Syracuse Orange,Syracuse,Trevon Trejo,DL,77.0,240.0,JR,"LONG BEACH, CA",CA,2356
Syracuse Orange,Syracuse,Ryan Sloan,DT,74.0,330.0,SO,"EAST PATCHOGUE, NY",NY,2357
Virginia Cavaliers,Virginia,Demetrious Nicholson,CB,71.0,185.0,JR,"VIRGINIA BEACH, VA",VA,2358
Virginia Cavaliers,Virginia,Dominique Terrell,WR,71.0,170.0,JR,"MANASSAS, VA",VA,2359
Virginia Cavaliers,Virginia,Billy Skrobacz,FB,69.0,220.0,SR,"RICHMOND, VA",VA,2360
Virginia Cavaliers,Virginia,Taquan Mizzell,RB,70.0,185.0,FR,"VIRGINIA BEACH, VA",VA,2361
Virginia Cavaliers,Virginia,Tim Harris,CB,74.0,190.0,FR,"RICHMOND, VA",VA,2362
Virginia Cavaliers,Virginia,David Watford,QB,74.0,200.0,SO,"HAMPTON, VA",VA,2363
Virginia Cavaliers,Virginia,Darius Jennings,WR,71.0,175.0,JR,"BALTIMORE, MD",MD,2364
Virginia Cavaliers,Virginia,Eli Harold,DE,76.0,230.0,SO,"VIRGINIA BEACH, VA",VA,2365
Virginia Cavaliers,Virginia,Anthony Harris,S,73.0,190.0,JR,"CHESTERFIELD, VA",VA,2366
Virginia Cavaliers,Virginia,Pablo Alvarez,WR,75.0,205.0,JR,"CORAL GABLES, FL",FL,2367
Virginia Cavaliers,Virginia,C.J. Moore,CB,70.0,160.0,FR,"BUFORD, GA",GA,2368
Virginia Cavaliers,Virginia,Greyson Lambert,QB,77.0,220.0,FR,"JESUP, GA",GA,2369
Virginia Cavaliers,Virginia,Daquan Romero,LB,73.0,235.0,JR,"HAMPTON, VA",VA,2370
Virginia Cavaliers,Virginia,Ian Frye,K,78.0,195.0,SO,"BRISTOL, VA",VA,2371
Virginia Cavaliers,Virginia,Andre Levrone,WR,74.0,195.0,FR,"LAUREL, MD",MD,2372
Virginia Cavaliers,Virginia,Matt Johns,QB,77.0,205.0,FR,"CHALFONT, PA",PA,2373
Virginia Cavaliers,Virginia,Brendan Marshall,QB,77.0,210.0,FR,"GAITHERSBURG, MD",MD,2374
Virginia Cavaliers,Virginia,Miles Gooch,WR,75.0,220.0,JR,"DECATUR, GA",GA,2375
Virginia Cavaliers,Virginia,Anthony Cooper,S,72.0,190.0,SO,"VIRGINIA BEACH, VA",VA,2376
Virginia Cavaliers,Virginia,Andrew Mackay,QB,74.0,200.0,FR,"FAIRFAX, VA",VA,2377
Virginia Cavaliers,Virginia,E.J. Scott,WR,71.0,185.0,JR,"ELLICOTT CITY, MD",MD,2378
Virginia Cavaliers,Virginia,Tim Smith,WR,72.0,195.0,SR,"CHESAPEAKE, VA",VA,2379
Virginia Cavaliers,Virginia,Brandon Phelps,S,72.0,185.0,JR,"DAMASCUS, MD",MD,2380
Virginia Cavaliers,Virginia,Daniel Hamm,RB,70.0,190.0,FR,"WYTHEVILLE, VA",VA,2381
Virginia Cavaliers,Virginia,DreQuan Hoskey,CB,72.0,180.0,JR,"RICHMOND, VA",VA,2382
Virginia Cavaliers,Virginia,Khalek Shepherd,RB,68.0,185.0,JR,"UPPER MARLBORO, MD",MD,2383
Virginia Cavaliers,Virginia,David Marrs,S,72.0,200.0,JR,"BLUEFIELD, VA",VA,2384
Virginia Cavaliers,Virginia,Kevin Parks,RB,68.0,205.0,JR,"SALISBURY, NC",NC,2385
Virginia Cavaliers,Virginia,Anthony Calloway,RB,68.0,150.0,FR,"LYNCHBURG, VA",VA,2386
Virginia Cavaliers,Virginia,Maurice Canady,CB,74.0,185.0,SO,"RICHMOND, VA",VA,2387
Virginia Cavaliers,Virginia,Rijo Walker,S,70.0,190.0,SR,"HAMPTON, VA",VA,2388
Virginia Cavaliers,Virginia,Willem van Reesema,K,72.0,190.0,FR,"VIRGINIA BEACH, VA",VA,2389
Virginia Cavaliers,Virginia,Wilfred Wahee,CB,71.0,190.0,FR,"NORFOLK, VA",VA,2390
Virginia Cavaliers,Virginia,Adam Caplinger,LB,73.0,230.0,JR,"BROADWAY, VA",VA,2391
Virginia Cavaliers,Virginia,D.J. Hill,LB,72.0,220.0,JR,"COVINGTON, GA",GA,2392
Virginia Cavaliers,Virginia,LaChaston Smith,RB,72.0,215.0,FR,"STATESVILLE, NC",NC,2393
Virginia Cavaliers,Virginia,Alec Vozenilek,P,70.0,190.0,JR,"RICHMOND, VA",VA,2394
Virginia Cavaliers,Virginia,Blake Blaze,LS,76.0,210.0,JR,"BARNSTABLE, MA",MA,2395
Virginia Cavaliers,Virginia,Kyrrel Latimer,S,70.0,205.0,SO,"HYATTSVILLE, MD",MD,2396
Virginia Cavaliers,Virginia,James Coleman,P,74.0,200.0,FR,"MARTINSVILLE, VA",VA,2397
Virginia Cavaliers,Virginia,Mike Moore,DE,76.0,275.0,SO,"HYATTSVILLE, MD",MD,2398
Virginia Cavaliers,Virginia,Kirk Garner,CB,71.0,180.0,FR,"BALTIMORE, MD",MD,2399
Virginia Cavaliers,Virginia,Kwontie Moore,LB,74.0,250.0,SO,"NORFOLK, VA",VA,2400
Virginia Cavaliers,Virginia,Kye Morgan,RB,71.0,175.0,FR,"SOMERSET, NJ",NJ,2401
Virginia Cavaliers,Virginia,R.C. Willenbrock,K,72.0,185.0,SR,"DENVER, CO",CO,2402
Virginia Cavaliers,Virginia,Divante Walker,CB,71.0,170.0,FR,"VIRGINIA BEACH, VA",VA,2403
Virginia Cavaliers,Virginia,Nicholas Conte,P,75.0,200.0,FR,"ROANOKE, VA",VA,2404
Virginia Cavaliers,Virginia,Kelvin Rainey,S,73.0,190.0,FR,"HOUSTON, TX",TX,2405
Virginia Cavaliers,Virginia,Malcolm Cook,S,73.0,195.0,FR,"RICHMOND, VA",VA,2406
Virginia Cavaliers,Virginia,Darius Lee,S,73.0,215.0,SO,"ALEXANDRIA, VA",VA,2407
Virginia Cavaliers,Virginia,Connor Wingo-Reeves,FB,75.0,220.0,FR,"MIDLOTHIAN, VA",VA,2408
Virginia Cavaliers,Virginia,Demeitre Brim,LB,75.0,225.0,SO,"DUNDEE, FL",FL,2409
Virginia Cavaliers,Virginia,Israel Vaughan,FB,72.0,220.0,SR,"RICHMOND, VA",VA,2410
Virginia Cavaliers,Virginia,Trent Corney,DE,75.0,250.0,SO,"BROCKVILLE, ON",ON,2411
Virginia Cavaliers,Virginia,Henry Coley,LB,74.0,240.0,JR,"VIRGINIA BEACH, VA",VA,2412
Virginia Cavaliers,Virginia,Matt Fortin,LS,71.0,185.0,JR,"WEST CHESTER, PA",PA,2413
Virginia Cavaliers,Virginia,Mason Thomas,S,72.0,200.0,SO,"VIRGINIA BEACH, VA",VA,2414
Virginia Cavaliers,Virginia,Vincent Croce,FB,76.0,250.0,SO,"OLNEY, MD",MD,2415
Virginia Cavaliers,Virginia,Zachary Swanson,TE,78.0,255.0,JR,"KATY, TX",TX,2416
Virginia Cavaliers,Virginia,Marco Jones,DE,75.0,255.0,SO,"BALTIMORE, MD",MD,2417
Virginia Cavaliers,Virginia,Tyler Shirley,LS,75.0,195.0,FR,"MIDLOTHIAN, VA",VA,2418
Virginia Cavaliers,Virginia,Zach Bradshaw,LB,75.0,210.0,FR,"DAMASCUS, MD",MD,2419
Virginia Cavaliers,Virginia,Jon Goss,G,74.0,275.0,JR,"MONTCLAIR, VA",VA,2420
Virginia Cavaliers,Virginia,Sammy MacFarlane,LB,73.0,220.0,SO,"GREENWICH, CT",CT,2421
Virginia Cavaliers,Virginia,Micah Kiser,LB,74.0,215.0,FR,"BALTIMORE, MD",MD,2422
Virginia Cavaliers,Virginia,Alex Foertsch,LS,76.0,230.0,FR,"BALTIMORE, MD",MD,2423
Virginia Cavaliers,Virginia,David Dean,DT,73.0,290.0,SO,"VIRGINIA BEACH, VA",VA,2424
Virginia Cavaliers,Virginia,Andre Miles-Redmond,DT,76.0,260.0,FR,"RICHMOND, VA",VA,2425
Virginia Cavaliers,Virginia,Stephen Lawe,DE,77.0,270.0,JR,"NORFOLK, VA",VA,2426
Virginia Cavaliers,Virginia,Mark Hall,LB,74.0,250.0,FR,"VIRGINIA BEACH, VA",VA,2427
Virginia Cavaliers,Virginia,Charlie Richards,LS,72.0,210.0,SO,"VIRGINIA BEACH, VA",VA,2428
Virginia Cavaliers,Virginia,Jeb Byrne,LS,75.0,210.0,FR,"MCLEAN, VA",VA,2429
Virginia Cavaliers,Virginia,John Pond,C,75.0,310.0,SO,"CHESTER, VA",VA,2430
Virginia Cavaliers,Virginia,Cody Wallace,OT,76.0,295.0,JR,"MOORESTOWN, NJ",NJ,2431
Virginia Cavaliers,Virginia,Sean Karl,G,78.0,300.0,FR,"MANORVILLE, NY",NY,2432
Virginia Cavaliers,Virginia,Ryan Doull,G,77.0,300.0,FR,--,--,2433
Virginia Cavaliers,Virginia,Nick Koutris,OT,78.0,275.0,JR,"OAK HILL, VA",VA,2434
Virginia Cavaliers,Virginia,Ross Burbank,G,76.0,290.0,SO,"VIRGINIA BEACH, VA",VA,2435
Virginia Cavaliers,Virginia,George Adeosun,G,78.0,295.0,FR,"ALPHARETTA, GA",GA,2436
Virginia Cavaliers,Virginia,Jackson Matteo,C,77.0,290.0,FR,"ASHBURN, VA",VA,2437
Virginia Cavaliers,Virginia,Eric Tetlow,C,78.0,300.0,FR,"RICHMOND, VA",VA,2438
Virginia Cavaliers,Virginia,Phillip Berry,OL,78.0,290.0,FR,"RALEIGH, NC",NC,2439
Virginia Cavaliers,Virginia,Luke Bowanko,OL,78.0,300.0,SR,"CLIFTON, VA",VA,2440
Virginia Cavaliers,Virginia,Jack McDonald,G,77.0,275.0,FR,"QUINCY, MA",MA,2441
Virginia Cavaliers,Virginia,Eric Smith,OT,77.0,280.0,FR,"DECATUR, GA",GA,2442
Virginia Cavaliers,Virginia,Conner Davis,G,77.0,300.0,JR,"GLEN ALLEN, VA",VA,2443
Virginia Cavaliers,Virginia,Sadiq Olanrewaju,OT,78.0,280.0,FR,"GAITHERSBURG, MD",MD,2444
Virginia Cavaliers,Virginia,Michael Mooney,OT,78.0,285.0,FR,"MALVERN, PA",PA,2445
Virginia Cavaliers,Virginia,Jay Whitmire,OT,78.0,300.0,SO,"ALEXANDRIA, VA",VA,2446
Virginia Cavaliers,Virginia,Morgan Moses,OT,78.0,335.0,SR,"RICHMOND, VA",VA,2447
Virginia Cavaliers,Virginia,Jack Babcock,DT,75.0,265.0,FR,"GLEN ALLEN, VA",VA,2448
Virginia Cavaliers,Virginia,Sean Cascarano,OT,78.0,270.0,SR,"GLENVIEW, IL",IL,2449
Virginia Cavaliers,Virginia,Adrian Gamble,WR,73.0,180.0,SO,"CHARLOTTE, NC",NC,2450
Virginia Cavaliers,Virginia,Jamall Brown,WR,72.0,200.0,FR,"HAMPTON, VA",VA,2451
Virginia Cavaliers,Virginia,Mario Nixon,TE,76.0,225.0,FR,"NORFOLK, VA",VA,2452
Virginia Cavaliers,Virginia,Jake McGee,TE,78.0,250.0,JR,"RICHMOND, VA",VA,2453
Virginia Cavaliers,Virginia,Canaan Severin,WR,74.0,225.0,SO,"MARLBOROUGH, MA",MA,2454
Virginia Cavaliers,Virginia,Keeon Johnson,WR,75.0,200.0,FR,"KANNAPOLIS, NC",NC,2455
Virginia Cavaliers,Virginia,Jeremy Dollin,TE,76.0,245.0,JR,"CINCINNATI, OH",OH,2456
Virginia Cavaliers,Virginia,Kyle Dockins,WR,75.0,205.0,FR,"VIRGINIA BEACH, VA",VA,2457
Virginia Cavaliers,Virginia,Ryan Santoro,WR,74.0,205.0,FR,"OAK HILL, VA",VA,2458
Virginia Cavaliers,Virginia,Max Valles,DE,77.0,210.0,FR,"SICKLERVILLE, NJ",NJ,2459
Virginia Cavaliers,Virginia,Rob Burns,TE,79.0,250.0,SO,"ASHBURN, VA",VA,2460
Virginia Cavaliers,Virginia,Jake Snyder,DE,76.0,270.0,SR,"GLEN ALLEN, VA",VA,2461
Virginia Cavaliers,Virginia,Jack English,DE,77.0,260.0,FR,"RICHMOND, VA",VA,2462
Virginia Cavaliers,Virginia,Dylan Sims,K,72.0,185.0,FR,"LYNCHBURG, VA",VA,2463
Virginia Cavaliers,Virginia,Greg Gallop,DT,73.0,285.0,JR,"CHESTER, VA",VA,2464
Virginia Cavaliers,Virginia,Donte Wilkins,DT,74.0,305.0,FR,"WOODBRIDGE, VA",VA,2465
Virginia Cavaliers,Virginia,Tyrell Chavis,DT,75.0,290.0,FR,"RICHMOND, VA",VA,2466
Virginia Cavaliers,Virginia,Cameron Fitch,DE,74.0,270.0,JR,"CHESAPEAKE, VA",VA,2467
Virginia Cavaliers,Virginia,Brent Urban,DT,79.0,295.0,SR,"MISSISSAUGA, ON",ON,2468
Virginia Tech Hokies,Virginia Tech,Erikk Banks,RB,69.0,178.0,SR,"COEBURN, VA",VA,2469
Virginia Tech Hokies,Virginia Tech,Michael Brainard,WR,72.0,190.0,SO,"CLIFTON, VA",VA,2470
Virginia Tech Hokies,Virginia Tech,Josh Eberly,LB,68.0,216.0,FR,"BROADWAY, VA",VA,2471
Virginia Tech Hokies,Virginia Tech,Corey Gravely,WR,76.0,189.0,SR,"MAX MEADOWS, VA",VA,2472
Virginia Tech Hokies,Virginia Tech,Jeremy Haynes,DT,75.0,225.0,FR,"COURTLAND, VA",VA,2473
Virginia Tech Hokies,Virginia Tech,Mark Irick,WR,75.0,197.0,FR,"SAINT MATTHEWS, SC",SC,2474
Virginia Tech Hokies,Virginia Tech,Connor Jessop,QB,75.0,215.0,FR,"ASHBURN, VA",VA,2475
Virginia Tech Hokies,Virginia Tech,Austin Jones,WR,75.0,176.0,FR,"MASON, OH",OH,2476
Virginia Tech Hokies,Virginia Tech,B.J. Martin,LB,73.0,205.0,SR,"MARTINSVILLE, VA",VA,2477
Virginia Tech Hokies,Virginia Tech,Anthony Shegog,S,73.0,212.0,FR,"STAFFORD, VA",VA,2478
Virginia Tech Hokies,Virginia Tech,Quinton Taylor,LB,73.0,200.0,FR,"CHESTER, VA",VA,2479
Virginia Tech Hokies,Virginia Tech,Terrence Travis,WR,70.0,175.0,FR,"BLACKSBURG, VA",VA,2480
Virginia Tech Hokies,Virginia Tech,Ronny Vandyke,LB,75.0,211.0,SO,"LORTON, VA",VA,2481
Virginia Tech Hokies,Virginia Tech,Mike Wandey,RB,71.0,230.0,FR,"OAK HILL, VA",VA,2482
Virginia Tech Hokies,Virginia Tech,R.J. Warfel,K,70.0,160.0,FR,"PAEONIAN SPRINGS, VA",VA,2483
Virginia Tech Hokies,Virginia Tech,Andrew Williams,OL,72.0,266.0,SR,"DALEVILLE, VA",VA,2484
Virginia Tech Hokies,Virginia Tech,Antone Exum,CB,73.0,224.0,SR,"GLEN ALLEN, VA",VA,2485
Virginia Tech Hokies,Virginia Tech,Donovan Riley,CB,71.0,202.0,SO,"REISTERSTOWN, MD",MD,2486
Virginia Tech Hokies,Virginia Tech,Logan Thomas,QB,78.0,257.0,SR,"LYNCHBURG, VA",VA,2487
Virginia Tech Hokies,Virginia Tech,J.C. Coleman,RB,68.0,177.0,SO,"CHESAPEAKE, VA",VA,2488
Virginia Tech Hokies,Virginia Tech,Ken Ekanem,DE,75.0,242.0,FR,"CENTREVILLE, VA",VA,2489
Virginia Tech Hokies,Virginia Tech,Joshua Stanford,WR,73.0,189.0,FR,--,--,2490
Virginia Tech Hokies,Virginia Tech,Mark Leal,QB,73.0,213.0,JR,"GREENACRES, FL",FL,2491
Virginia Tech Hokies,Virginia Tech,Bucky Hodges,QB,78.0,220.0,FR,"VIRGINIA BEACH, VA",VA,2492
Virginia Tech Hokies,Virginia Tech,Detrick Bonner,S,72.0,189.0,JR,"MCDONOUGH, GA",GA,2493
Virginia Tech Hokies,Virginia Tech,Brenden Motley,QB,75.0,219.0,FR,"CHRISTIANSBURG, VA",VA,2494
Virginia Tech Hokies,Virginia Tech,Kendall Fuller,CB,72.0,193.0,FR,"BALTIMORE, MD",MD,2495
Virginia Tech Hokies,Virginia Tech,Trey Gresh,QB,73.0,215.0,JR,"BLACKSBURG, VA",VA,2496
Virginia Tech Hokies,Virginia Tech,Brian Rody,TE,78.0,227.0,SO,"ASHBURN, VA",VA,2497
Virginia Tech Hokies,Virginia Tech,Trey Edmunds,RB,73.0,215.0,FR,"DANVILLE, VA",VA,2498
Virginia Tech Hokies,Virginia Tech,Joel Caleb,RB,74.0,213.0,FR,"MIDLOTHIAN, VA",VA,2499
Virginia Tech Hokies,Virginia Tech,Carlis Parker,WR,75.0,184.0,FR,"STATESVILLE, NC",NC,2500
Virginia Tech Hokies,Virginia Tech,Kyle Fuller,CB,72.0,189.0,SR,"BALTIMORE, MD",MD,2501
