province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
,Indonesia,2022-05-23,-0.7893,113.9213,POINT(113.9213 -0.7893),6052764,156534,,,,,Indonesia
,Indonesia,2022-12-10,-0.7893,113.9213,POINT(113.9213 -0.7893),6697201,160198,,,,,Indonesia
,Indonesia,2023-02-05,-0.7893,113.9213,POINT(113.9213 -0.7893),6731135,160832,,,,,Indonesia
,Indonesia,2022-02-25,-0.7893,113.9213,POINT(113.9213 -0.7893),5457775,147586,,,,,Indonesia
,Indonesia,2020-11-21,-0.7893,113.9213,POINT(113.9213 -0.7893),493308,15774,413955,63579,,,Indonesia
,Indonesia,2021-08-08,-0.7893,113.9213,POINT(113.9213 -0.7893),3666031,107096,,,,,Indonesia
,Indonesia,2021-02-10,-0.7893,113.9213,POINT(113.9213 -0.7893),1183555,32167,982972,168416,,,Indonesia
,Indonesia,2021-04-01,-0.7893,113.9213,POINT(113.9213 -0.7893),1517854,41054,1355578,121222,,,Indonesia
,Indonesia,2021-06-17,-0.7893,113.9213,POINT(113.9213 -0.7893),1950276,53753,1771220,125303,,,Indonesia
,Indonesia,2020-10-15,-0.7893,113.9213,POINT(113.9213 -0.7893),349160,12268,273661,63231,,,Indonesia
,Indonesia,2022-12-02,-0.7893,113.9213,POINT(113.9213 -0.7893),6674000,159921,,,,,Indonesia
,Indonesia,2022-05-15,-0.7893,113.9213,POINT(113.9213 -0.7893),6050776,156458,,,,,Indonesia
,Indonesia,2021-11-16,-0.7893,113.9213,POINT(113.9213 -0.7893),4251423,143685,,,,,Indonesia
,Indonesia,2021-01-11,-0.7893,113.9213,POINT(113.9213 -0.7893),836718,24343,688739,123636,,,Indonesia
,Indonesia,2023-02-24,-0.7893,113.9213,POINT(113.9213 -0.7893),6735269,160902,,,,,Indonesia
,Indonesia,2022-07-18,-0.7893,113.9213,POINT(113.9213 -0.7893),6138346,156859,,,,,Indonesia
,Indonesia,2021-02-28,-0.7893,113.9213,POINT(113.9213 -0.7893),1334634,36166,1142703,155765,,,Indonesia
,Indonesia,2021-08-29,-0.7893,113.9213,POINT(113.9213 -0.7893),4073831,131923,,,,,Indonesia
,Indonesia,2021-09-07,-0.7893,113.9213,POINT(113.9213 -0.7893),4140634,137156,,,,,Indonesia
,Indonesia,2021-12-11,-0.7893,113.9213,POINT(113.9213 -0.7893),4258980,143929,,,,,Indonesia
,Indonesia,2022-08-13,-0.7893,113.9213,POINT(113.9213 -0.7893),6278332,157208,,,,,Indonesia
,Indonesia,2020-12-10,-0.7893,113.9213,POINT(113.9213 -0.7893),598933,18336,491975,88622,,,Indonesia
,Indonesia,2022-06-02,-0.7893,113.9213,POINT(113.9213 -0.7893),6055645,156600,,,,,Indonesia
,Indonesia,2020-06-08,-0.7893,113.9213,POINT(113.9213 -0.7893),32033,1883,10904,19246,,,Indonesia
,Indonesia,2021-03-14,-0.7893,113.9213,POINT(113.9213 -0.7893),1419455,38426,1243117,137912,,,Indonesia
,Indonesia,2021-06-04,-0.7893,113.9213,POINT(113.9213 -0.7893),1843612,51296,1697543,94773,,,Indonesia
,Indonesia,2021-07-04,-0.7893,113.9213,POINT(113.9213 -0.7893),2284084,60582,1928274,295228,,,Indonesia
,Indonesia,2021-07-12,-0.7893,113.9213,POINT(113.9213 -0.7893),2567630,67355,2119478,380797,,,Indonesia
,Indonesia,2021-06-30,-0.7893,113.9213,POINT(113.9213 -0.7893),2178272,58491,1880413,239368,,,Indonesia
,Indonesia,2022-04-29,-0.7893,113.9213,POINT(113.9213 -0.7893),6046467,156240,,,,,Indonesia
,Indonesia,2021-03-06,-0.7893,113.9213,POINT(113.9213 -0.7893),1373836,37154,1189510,147172,,,Indonesia
,Indonesia,2022-01-10,-0.7893,113.9213,POINT(113.9213 -0.7893),4266649,144136,,,,,Indonesia
,Indonesia,2023-02-25,-0.7893,113.9213,POINT(113.9213 -0.7893),6735451,160905,,,,,Indonesia
,Indonesia,2022-09-29,-0.7893,113.9213,POINT(113.9213 -0.7893),6429767,158093,,,,,Indonesia
Perak,Malaysia,2022-05-26,4.5921,101.0901,POINT(101.0901 4.5921),203277,1922,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-13,4.5921,101.0901,POINT(101.0901 4.5921),239063,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-16,4.5921,101.0901,POINT(101.0901 4.5921),138927,1467,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-06,4.5921,101.0901,POINT(101.0901 4.5921),106369,936,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-07-14,4.5921,101.0901,POINT(101.0901 4.5921),210086,1948,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-03,4.5921,101.0901,POINT(101.0901 4.5921),228260,2037,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-06,4.5921,101.0901,POINT(101.0901 4.5921),129853,1410,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-31,4.5921,101.0901,POINT(101.0901 4.5921),116185,1116,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-22,4.5921,101.0901,POINT(101.0901 4.5921),127451,1348,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-24,4.5921,101.0901,POINT(101.0901 4.5921),221317,2002,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-28,4.5921,101.0901,POINT(101.0901 4.5921),236803,2080,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-09,4.5921,101.0901,POINT(101.0901 4.5921),217469,1986,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-13,4.5921,101.0901,POINT(101.0901 4.5921),235163,2062,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-07,4.5921,101.0901,POINT(101.0901 4.5921),124571,1293,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-01,4.5921,101.0901,POINT(101.0901 4.5921),133413,1438,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-18,4.5921,101.0901,POINT(101.0901 4.5921),230121,2046,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-08,4.5921,101.0901,POINT(101.0901 4.5921),204479,1925,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-22,4.5921,101.0901,POINT(101.0901 4.5921),180980,1758,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-07,4.5921,101.0901,POINT(101.0901 4.5921),237498,2094,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-19,4.5921,101.0901,POINT(101.0901 4.5921),112457,1028,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-03-09,4.5921,101.0901,POINT(101.0901 4.5921),239281,2125,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-27,4.5921,101.0901,POINT(101.0901 4.5921),122365,1241,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-07-29,4.5921,101.0901,POINT(101.0901 4.5921),214544,1970,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-14,4.5921,101.0901,POINT(101.0901 4.5921),130927,1417,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-09-25,4.5921,101.0901,POINT(101.0901 4.5921),227043,2033,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-20,4.5921,101.0901,POINT(101.0901 4.5921),239102,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-25,4.5921,101.0901,POINT(101.0901 4.5921),231150,2048,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-07,4.5921,101.0901,POINT(101.0901 4.5921),117639,1139,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-15,4.5921,101.0901,POINT(101.0901 4.5921),126261,1316,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-22,4.5921,101.0901,POINT(101.0901 4.5921),142225,1480,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-13,4.5921,101.0901,POINT(101.0901 4.5921),238737,2121,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-21,4.5921,101.0901,POINT(101.0901 4.5921),239109,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-14,4.5921,101.0901,POINT(101.0901 4.5921),126027,1312,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-09-25,4.5921,101.0901,POINT(101.0901 4.5921),97958,809,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-29,4.5921,101.0901,POINT(101.0901 4.5921),238428,2116,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-16,4.5921,101.0901,POINT(101.0901 4.5921),219418,1994,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-09-24,4.5921,101.0901,POINT(101.0901 4.5921),226902,2032,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-10,4.5921,101.0901,POINT(101.0901 4.5921),229089,2042,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-07-21,4.5921,101.0901,POINT(101.0901 4.5921),212299,1953,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-05-05,4.5921,101.0901,POINT(101.0901 4.5921),200976,1914,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-04-25,4.5921,101.0901,POINT(101.0901 4.5921),199918,1905,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-03-01,4.5921,101.0901,POINT(101.0901 4.5921),239203,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-17,4.5921,101.0901,POINT(101.0901 4.5921),174389,1686,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-09,4.5921,101.0901,POINT(101.0901 4.5921),135722,1452,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-28,4.5921,101.0901,POINT(101.0901 4.5921),238918,2122,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-13,4.5921,101.0901,POINT(101.0901 4.5921),205037,1927,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-11,4.5921,101.0901,POINT(101.0901 4.5921),109533,969,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-07,4.5921,101.0901,POINT(101.0901 4.5921),228742,2041,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-20,4.5921,101.0901,POINT(101.0901 4.5921),220514,1998,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-07-02,4.5921,101.0901,POINT(101.0901 4.5921),207393,1936,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-17,4.5921,101.0901,POINT(101.0901 4.5921),239091,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-05-14,4.5921,101.0901,POINT(101.0901 4.5921),202128,1919,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-22,4.5921,101.0901,POINT(101.0901 4.5921),205993,1932,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-04-17,4.5921,101.0901,POINT(101.0901 4.5921),197829,1896,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-09,4.5921,101.0901,POINT(101.0901 4.5921),163154,1582,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-20,4.5921,101.0901,POINT(101.0901 4.5921),112850,1033,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-02,4.5921,101.0901,POINT(101.0901 4.5921),238971,2123,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-30,4.5921,101.0901,POINT(101.0901 4.5921),115961,1115,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-08,4.5921,101.0901,POINT(101.0901 4.5921),161712,1575,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-25,4.5921,101.0901,POINT(101.0901 4.5921),184718,1784,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-12,4.5921,101.0901,POINT(101.0901 4.5921),239061,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-10,4.5921,101.0901,POINT(101.0901 4.5921),234857,2059,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-02,4.5921,101.0901,POINT(101.0901 4.5921),228260,2037,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-04,4.5921,101.0901,POINT(101.0901 4.5921),204225,1923,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-27,4.5921,101.0901,POINT(101.0901 4.5921),231526,2049,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-14,4.5921,101.0901,POINT(101.0901 4.5921),170086,1635,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-05-25,4.5921,101.0901,POINT(101.0901 4.5921),203168,1921,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-25,4.5921,101.0901,POINT(101.0901 4.5921),121872,1227,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-17,4.5921,101.0901,POINT(101.0901 4.5921),139413,1469,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-02,4.5921,101.0901,POINT(101.0901 4.5921),104050,877,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-19,4.5921,101.0901,POINT(101.0901 4.5921),120505,1202,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-21,4.5921,101.0901,POINT(101.0901 4.5921),235971,2073,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-19,4.5921,101.0901,POINT(101.0901 4.5921),238841,2122,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-31,4.5921,101.0901,POINT(101.0901 4.5921),222754,2011,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-05-07,4.5921,101.0901,POINT(101.0901 4.5921),201110,1915,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-14,4.5921,101.0901,POINT(101.0901 4.5921),219034,1991,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-01,4.5921,101.0901,POINT(101.0901 4.5921),237064,2085,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-28,4.5921,101.0901,POINT(101.0901 4.5921),231773,2050,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-05-24,4.5921,101.0901,POINT(101.0901 4.5921),203051,1921,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-05-18,4.5921,101.0901,POINT(101.0901 4.5921),202500,1920,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-14,4.5921,101.0901,POINT(101.0901 4.5921),235233,2062,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-21,4.5921,101.0901,POINT(101.0901 4.5921),179810,1739,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-24,4.5921,101.0901,POINT(101.0901 4.5921),183517,1778,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-11,4.5921,101.0901,POINT(101.0901 4.5921),234950,2061,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-14,4.5921,101.0901,POINT(101.0901 4.5921),119222,1182,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-23,4.5921,101.0901,POINT(101.0901 4.5921),206116,1932,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-07-16,4.5921,101.0901,POINT(101.0901 4.5921),210791,1949,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-21,4.5921,101.0901,POINT(101.0901 4.5921),113234,1047,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-04,4.5921,101.0901,POINT(101.0901 4.5921),105267,916,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-06,4.5921,101.0901,POINT(101.0901 4.5921),204373,1923,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-19,4.5921,101.0901,POINT(101.0901 4.5921),238127,2104,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-29,4.5921,101.0901,POINT(101.0901 4.5921),122790,1254,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-09-04,4.5921,101.0901,POINT(101.0901 4.5921),223493,2012,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-11,4.5921,101.0901,POINT(101.0901 4.5921),239055,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-21,4.5921,101.0901,POINT(101.0901 4.5921),238203,2108,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-14,4.5921,101.0901,POINT(101.0901 4.5921),137946,1462,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-21,4.5921,101.0901,POINT(101.0901 4.5921),131784,1424,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-04,4.5921,101.0901,POINT(101.0901 4.5921),129565,1406,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-26,4.5921,101.0901,POINT(101.0901 4.5921),236662,2077,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-24,4.5921,101.0901,POINT(101.0901 4.5921),127851,1366,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-04,4.5921,101.0901,POINT(101.0901 4.5921),237317,2089,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-26,4.5921,101.0901,POINT(101.0901 4.5921),221797,2005,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-10,4.5921,101.0901,POINT(101.0901 4.5921),217843,1987,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-04-02,4.5921,101.0901,POINT(101.0901 4.5921),190799,1845,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-10,4.5921,101.0901,POINT(101.0901 4.5921),164623,1602,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-05-29,4.5921,101.0901,POINT(101.0901 4.5921),203557,1923,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-09,4.5921,101.0901,POINT(101.0901 4.5921),238678,2120,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-27,4.5921,101.0901,POINT(101.0901 4.5921),239195,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-24,4.5921,101.0901,POINT(101.0901 4.5921),132199,1427,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-30,4.5921,101.0901,POINT(101.0901 4.5921),238938,2123,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-07-04,4.5921,101.0901,POINT(101.0901 4.5921),207785,1936,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-18,4.5921,101.0901,POINT(101.0901 4.5921),131356,1420,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-10,4.5921,101.0901,POINT(101.0901 4.5921),239039,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-04-14,4.5921,101.0901,POINT(101.0901 4.5921),196527,1890,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-01,4.5921,101.0901,POINT(101.0901 4.5921),232701,2050,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-18,4.5921,101.0901,POINT(101.0901 4.5921),238097,2104,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-25,4.5921,101.0901,POINT(101.0901 4.5921),128015,1370,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-04-08,4.5921,101.0901,POINT(101.0901 4.5921),193878,1875,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-19,4.5921,101.0901,POINT(101.0901 4.5921),127067,1336,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-21,4.5921,101.0901,POINT(101.0901 4.5921),230652,2046,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-02,4.5921,101.0901,POINT(101.0901 4.5921),116594,1123,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-02-19,4.5921,101.0901,POINT(101.0901 4.5921),239098,2124,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-02,4.5921,101.0901,POINT(101.0901 4.5921),238520,2118,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-24,4.5921,101.0901,POINT(101.0901 4.5921),231040,2046,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-01,4.5921,101.0901,POINT(101.0901 4.5921),123205,1266,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-01,4.5921,101.0901,POINT(101.0901 4.5921),238503,2118,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-28,4.5921,101.0901,POINT(101.0901 4.5921),132766,1433,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-03,4.5921,101.0901,POINT(101.0901 4.5921),215843,1978,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-04-11,4.5921,101.0901,POINT(101.0901 4.5921),195283,1881,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-09-28,4.5921,101.0901,POINT(101.0901 4.5921),227456,2036,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-24,4.5921,101.0901,POINT(101.0901 4.5921),238881,2122,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-16,4.5921,101.0901,POINT(101.0901 4.5921),126470,1320,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-18,4.5921,101.0901,POINT(101.0901 4.5921),219989,1998,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-18,4.5921,101.0901,POINT(101.0901 4.5921),235731,2067,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-12,4.5921,101.0901,POINT(101.0901 4.5921),237832,2100,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-01,4.5921,101.0901,POINT(101.0901 4.5921),151851,1522,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-28,4.5921,101.0901,POINT(101.0901 4.5921),115474,1107,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-07-08,4.5921,101.0901,POINT(101.0901 4.5921),208792,1938,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-06,4.5921,101.0901,POINT(101.0901 4.5921),117453,1134,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-13,4.5921,101.0901,POINT(101.0901 4.5921),130790,1417,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-09-13,4.5921,101.0901,POINT(101.0901 4.5921),224948,2021,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-22,4.5921,101.0901,POINT(101.0901 4.5921),121147,1217,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-16,4.5921,101.0901,POINT(101.0901 4.5921),172828,1670,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-23,4.5921,101.0901,POINT(101.0901 4.5921),143447,1487,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-06,4.5921,101.0901,POINT(101.0901 4.5921),134563,1444,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-07-24,4.5921,101.0901,POINT(101.0901 4.5921),213202,1960,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-28,4.5921,101.0901,POINT(101.0901 4.5921),238394,2111,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-02,4.5921,101.0901,POINT(101.0901 4.5921),233015,2051,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-03-04,4.5921,101.0901,POINT(101.0901 4.5921),239236,2125,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-05-21,4.5921,101.0901,POINT(101.0901 4.5921),202835,1921,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-09-21,4.5921,101.0901,POINT(101.0901 4.5921),226339,2031,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-11-09,4.5921,101.0901,POINT(101.0901 4.5921),234686,2058,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-16,4.5921,101.0901,POINT(101.0901 4.5921),238789,2122,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-12,4.5921,101.0901,POINT(101.0901 4.5921),109869,978,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-09,4.5921,101.0901,POINT(101.0901 4.5921),108530,958,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-04-20,4.5921,101.0901,POINT(101.0901 4.5921),198691,1905,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-19,4.5921,101.0901,POINT(101.0901 4.5921),131494,1420,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-15,4.5921,101.0901,POINT(101.0901 4.5921),229811,2045,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-30,4.5921,101.0901,POINT(101.0901 4.5921),133095,1436,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-27,4.5921,101.0901,POINT(101.0901 4.5921),185903,1787,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-25,4.5921,101.0901,POINT(101.0901 4.5921),238318,2109,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-31,4.5921,101.0901,POINT(101.0901 4.5921),238480,2118,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-15,4.5921,101.0901,POINT(101.0901 4.5921),110985,1007,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-09-29,4.5921,101.0901,POINT(101.0901 4.5921),101314,837,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-04,4.5921,101.0901,POINT(101.0901 4.5921),134011,1442,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-23,4.5921,101.0901,POINT(101.0901 4.5921),238877,2122,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-17,4.5921,101.0901,POINT(101.0901 4.5921),205488,1930,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-22,4.5921,101.0901,POINT(101.0901 4.5921),113615,1058,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-11-30,4.5921,101.0901,POINT(101.0901 4.5921),123000,1258,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-09-14,4.5921,101.0901,POINT(101.0901 4.5921),225182,2024,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-03-05,4.5921,101.0901,POINT(101.0901 4.5921),239241,2125,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-09-07,4.5921,101.0901,POINT(101.0901 4.5921),223943,2014,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-24,4.5921,101.0901,POINT(101.0901 4.5921),206251,1932,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-16,4.5921,101.0901,POINT(101.0901 4.5921),205340,1930,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-10-23,4.5921,101.0901,POINT(101.0901 4.5921),114026,1061,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-31,4.5921,101.0901,POINT(101.0901 4.5921),238945,2123,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-01-23,4.5921,101.0901,POINT(101.0901 4.5921),132079,1427,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-09-15,4.5921,101.0901,POINT(101.0901 4.5921),225403,2024,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-04-13,4.5921,101.0901,POINT(101.0901 4.5921),196126,1887,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-10-22,4.5921,101.0901,POINT(101.0901 4.5921),230815,2046,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-06-25,4.5921,101.0901,POINT(101.0901 4.5921),206380,1932,,,,,"Perak, Malaysia"
Perak,Malaysia,2023-01-03,4.5921,101.0901,POINT(101.0901 4.5921),238540,2118,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-04-09,4.5921,101.0901,POINT(101.0901 4.5921),194461,1877,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-12-17,4.5921,101.0901,POINT(101.0901 4.5921),238062,2102,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-07-10,4.5921,101.0901,POINT(101.0901 4.5921),209267,1939,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-02-10,4.5921,101.0901,POINT(101.0901 4.5921),136095,1454,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-08-27,4.5921,101.0901,POINT(101.0901 4.5921),222008,2005,,,,,"Perak, Malaysia"
Perak,Malaysia,2021-12-21,4.5921,101.0901,POINT(101.0901 4.5921),127293,1343,,,,,"Perak, Malaysia"
Perak,Malaysia,2022-03-23,4.5921,101.0901,POINT(101.0901 4.5921),182193,1769,,,,,"Perak, Malaysia"
